18.221.157.62 - - [22/Feb/2023:09:46:01 +0000] "GET /.well-known/acme-challenge/GKCcBtMJ3ao2sVbu3UeVpc_rXyVQ5BbQavsBuXQCxmo HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
52.26.37.110 - - [22/Feb/2023:09:46:01 +0000] "GET /.well-known/acme-challenge/GKCcBtMJ3ao2sVbu3UeVpc_rXyVQ5BbQavsBuXQCxmo HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
51.81.167.146 - - [22/Feb/2023:09:46:27 +0000] "GET / HTTP/1.1" 500 855 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1" "-"
195.74.76.198 - - [22/Feb/2023:09:46:56 +0000] "HEAD / HTTP/1.1" 500 0 "-" "Go-http-client/1.1" "-"
148.113.143.65 - - [22/Feb/2023:09:47:19 +0000] "GET / HTTP/1.1" 500 855 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36" "-"
193.118.53.194 - - [22/Feb/2023:09:49:39 +0000] "GET / HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:09:49:52 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:09:59:07 +0000] "GET /robots.txt?1677059947059 HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET / HTTP/2.0" 200 29654 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/calendar.css HTTP/2.0" 200 6316 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/css/styles-l.css HTTP/2.0" 200 97203 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/css/styles-m.css HTTP/2.0" 200 421684 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/requirejs/require.js HTTP/2.0" 200 85994 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/requirejs/mixins.js HTTP/2.0" 200 7375 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:01:59 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/requirejs-config.js HTTP/2.0" 200 29555 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
